decision_id,date,asof,period_start,period_end,ticker,weight,value_index,quantity,quantity_status,alpha_score,risk_score,risk_score_status,rank,sector,sector_status,entry_date,days_held
2,2014-02-28,2014-02-28,2014-02-28,2014-03-31,NFLX,0.6181248721068532,65.19872376541785,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,0.8904166666666665,,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,1.0,,HISTORICAL_PIT_SECTOR_NOT_PERSISTED_IN_V10_CORE_PANEL,2014-01-31,28.0
2,2014-02-28,2014-02-28,2014-02-28,2014-03-31,PBR,0.34684042775358875,36.58411796747191,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,0.8337499999999999,,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,2.0,,HISTORICAL_PIT_SECTOR_NOT_PERSISTED_IN_V10_CORE_PANEL,2014-01-31,28.0
2,2014-02-28,2014-02-28,2014-02-28,2014-03-31,QCOM,0.0,0.0,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,0.6091666666666667,,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,7.0,,HISTORICAL_PIT_SECTOR_NOT_PERSISTED_IN_V10_CORE_PANEL,2014-01-31,28.0
2,2014-02-28,2014-02-28,2014-02-28,2014-03-31,TJX,0.0018937391405896376,0.19974827204448725,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,0.6770833333333334,,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,4.0,,HISTORICAL_PIT_SECTOR_NOT_PERSISTED_IN_V10_CORE_PANEL,2014-02-28,0.0
2,2014-02-28,2014-02-28,2014-02-28,2014-03-31,UNH,0.0,0.0,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,0.6375000000000001,,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,6.0,,HISTORICAL_PIT_SECTOR_NOT_PERSISTED_IN_V10_CORE_PANEL,2014-01-31,28.0
2,2014-02-28,2014-02-28,2014-02-28,2014-03-31,VZ,0.033140960998968565,3.4956502464096233,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,0.716875,,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,3.0,,HISTORICAL_PIT_SECTOR_NOT_PERSISTED_IN_V10_CORE_PANEL,2014-01-31,28.0
3,2014-03-31,2014-03-31,2014-03-31,2014-04-30,DE,0.2512063578860413,24.654525780868095,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,0.7566666666666665,0.2916666666666667,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,1.0,,HISTORICAL_PIT_SECTOR_NOT_PERSISTED_IN_V10_CORE_PANEL,2014-02-28,31.0
3,2014-03-31,2014-03-31,2014-03-31,2014-04-30,EOG,0.052629032961860375,5.165250835605716,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,0.6145833333333334,0.4583333333333333,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,8.0,,HISTORICAL_PIT_SECTOR_NOT_PERSISTED_IN_V10_CORE_PANEL,2014-01-31,59.0
3,2014-03-31,2014-03-31,2014-03-31,2014-04-30,MRK,0.08005402430284043,7.856863268293466,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,0.6791666666666667,0.375,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,4.0,,HISTORICAL_PIT_SECTOR_NOT_PERSISTED_IN_V10_CORE_PANEL,2014-03-31,0.0
3,2014-03-31,2014-03-31,2014-03-31,2014-04-30,NFLX,0.15666850270322602,15.376153977356477,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,0.6185416666666667,1.0,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,6.0,,HISTORICAL_PIT_SECTOR_NOT_PERSISTED_IN_V10_CORE_PANEL,2014-01-31,59.0
3,2014-03-31,2014-03-31,2014-03-31,2014-04-30,PBR,0.22716442760727257,22.294942230245415,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,0.7358333333333333,0.875,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,2.0,,HISTORICAL_PIT_SECTOR_NOT_PERSISTED_IN_V10_CORE_PANEL,2014-01-31,59.0
3,2014-03-31,2014-03-31,2014-03-31,2014-04-30,QCOM,0.06874963745853635,6.747399721131837,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,0.6175,0.3333333333333333,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,7.0,,HISTORICAL_PIT_SECTOR_NOT_PERSISTED_IN_V10_CORE_PANEL,2014-01-31,59.0
3,2014-03-31,2014-03-31,2014-03-31,2014-04-30,TJX,0.08975761307002998,8.809217266977472,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,0.6779166666666666,0.5416666666666666,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,5.0,,HISTORICAL_PIT_SECTOR_NOT_PERSISTED_IN_V10_CORE_PANEL,2014-02-28,31.0
3,2014-03-31,2014-03-31,2014-03-31,2014-04-30,UNH,0.073770404010193,7.24016041170199,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,0.6833333333333335,0.625,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,3.0,,HISTORICAL_PIT_SECTOR_NOT_PERSISTED_IN_V10_CORE_PANEL,2014-01-31,59.0
4,2014-04-30,2014-04-30,2014-04-30,2014-05-30,CAT,0.04874567972639116,4.777751547578242,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,0.58625,0.3333333333333333,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,7.0,,HISTORICAL_PIT_SECTOR_NOT_PERSISTED_IN_V10_CORE_PANEL,2014-04-30,0.0
4,2014-04-30,2014-04-30,2014-04-30,2014-05-30,DE,0.21021220324323514,20.603706523379195,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,0.6829166666666667,0.2916666666666667,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,5.0,,HISTORICAL_PIT_SECTOR_NOT_PERSISTED_IN_V10_CORE_PANEL,2014-02-28,61.0
4,2014-04-30,2014-04-30,2014-04-30,2014-05-30,EOG,0.06223685821855929,6.1000738391415075,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,0.7400000000000001,0.5833333333333334,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,3.0,,HISTORICAL_PIT_SECTOR_NOT_PERSISTED_IN_V10_CORE_PANEL,2014-01-31,89.0
4,2014-04-30,2014-04-30,2014-04-30,2014-05-30,MAR,0.10517545139489116,10.308650499689804,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,0.7629166666666666,0.4166666666666667,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,2.0,,HISTORICAL_PIT_SECTOR_NOT_PERSISTED_IN_V10_CORE_PANEL,2014-04-30,0.0
4,2014-04-30,2014-04-30,2014-04-30,2014-05-30,MRK,0.08005402429568859,7.846402811806861,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,0.6958333333333333,0.375,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,4.0,,HISTORICAL_PIT_SECTOR_NOT_PERSISTED_IN_V10_CORE_PANEL,2014-03-31,30.0
4,2014-04-30,2014-04-30,2014-04-30,2014-05-30,NFLX,0.15519070052285885,15.210837427125028,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,0.6258333333333334,1.0,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,6.0,,HISTORICAL_PIT_SECTOR_NOT_PERSISTED_IN_V10_CORE_PANEL,2014-01-31,89.0
4,2014-04-30,2014-04-30,2014-04-30,2014-05-30,PBR,0.2646146795432077,25.935902459372265,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,0.956875,0.875,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,1.0,,HISTORICAL_PIT_SECTOR_NOT_PERSISTED_IN_V10_CORE_PANEL,2014-01-31,89.0
4,2014-04-30,2014-04-30,2014-04-30,2014-05-30,UNH,0.07377040305516804,7.230520926995668,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,0.5829166666666666,0.625,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,8.0,,HISTORICAL_PIT_SECTOR_NOT_PERSISTED_IN_V10_CORE_PANEL,2014-01-31,89.0
5,2014-05-30,2014-05-30,2014-05-30,2014-06-30,CHTR,0.08119908529301517,8.430730062642754,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,0.5945833333333334,0.7916666666666666,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,7.0,,HISTORICAL_PIT_SECTOR_NOT_PERSISTED_IN_V10_CORE_PANEL,2014-05-30,0.0
5,2014-05-30,2014-05-30,2014-05-30,2014-06-30,EOG,0.062237253166259034,6.461962956745569,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,0.6466666666666666,0.5,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,3.0,,HISTORICAL_PIT_SECTOR_NOT_PERSISTED_IN_V10_CORE_PANEL,2014-01-31,119.0
5,2014-05-30,2014-05-30,2014-05-30,2014-06-30,MAR,0.10517545119970585,10.920145652892613,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,0.6233333333333333,0.20833333333333334,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,5.0,,HISTORICAL_PIT_SECTOR_NOT_PERSISTED_IN_V10_CORE_PANEL,2014-04-30,30.0
5,2014-05-30,2014-05-30,2014-05-30,2014-06-30,NFLX,0.15519069688221473,16.113123305835,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,0.63625,1.0,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,4.0,,HISTORICAL_PIT_SECTOR_NOT_PERSISTED_IN_V10_CORE_PANEL,2014-01-31,119.0
5,2014-05-30,2014-05-30,2014-05-30,2014-06-30,PBR,0.26461472307963896,27.47438955543633,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,0.83,0.8333333333333334,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,1.0,,HISTORICAL_PIT_SECTOR_NOT_PERSISTED_IN_V10_CORE_PANEL,2014-01-31,119.0
5,2014-05-30,2014-05-30,2014-05-30,2014-06-30,QCOM,0.06956413471825047,7.222697641660923,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,0.6029166666666667,0.20833333333333334,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,6.0,,HISTORICAL_PIT_SECTOR_NOT_PERSISTED_IN_V10_CORE_PANEL,2014-05-30,0.0
5,2014-05-30,2014-05-30,2014-05-30,2014-06-30,SBUX,0.05683152485547876,5.900697567908798,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,0.5829166666666666,0.5833333333333334,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,8.0,,HISTORICAL_PIT_SECTOR_NOT_PERSISTED_IN_V10_CORE_PANEL,2014-05-30,0.0
5,2014-05-30,2014-05-30,2014-05-30,2014-06-30,UNH,0.20518713080543707,21.304147773418517,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,0.7308333333333333,0.375,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,2.0,,HISTORICAL_PIT_SECTOR_NOT_PERSISTED_IN_V10_CORE_PANEL,2014-01-31,119.0
6,2014-06-30,2014-06-30,2014-06-30,2014-07-31,CHTR,0.08119908549170765,8.817025355094735,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,0.6303105590062112,0.75,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,6.0,,HISTORICAL_PIT_SECTOR_NOT_PERSISTED_IN_V10_CORE_PANEL,2014-05-30,31.0
6,2014-06-30,2014-06-30,2014-06-30,2014-07-31,EOG,0.06223726001991882,6.758050245323122,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,0.6530848861283644,0.4583333333333333,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,5.0,,HISTORICAL_PIT_SECTOR_NOT_PERSISTED_IN_V10_CORE_PANEL,2014-01-31,150.0
6,2014-06-30,2014-06-30,2014-06-30,2014-07-31,MAR,0.10517545100510489,11.420505694491307,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,0.7339958592132505,0.16666666666666666,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,3.0,,HISTORICAL_PIT_SECTOR_NOT_PERSISTED_IN_V10_CORE_PANEL,2014-04-30,61.0
6,2014-06-30,2014-06-30,2014-06-30,2014-07-31,MRK,0.026120824813853118,2.8363370509049703,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,0.5550310559006212,0.3333333333333333,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,8.0,,HISTORICAL_PIT_SECTOR_NOT_PERSISTED_IN_V10_CORE_PANEL,2014-06-30,0.0
6,2014-06-30,2014-06-30,2014-06-30,2014-07-31,NFLX,0.2589645709083048,28.119740190952403,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,0.9425258799171843,1.0,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,1.0,,HISTORICAL_PIT_SECTOR_NOT_PERSISTED_IN_V10_CORE_PANEL,2014-01-31,150.0
6,2014-06-30,2014-06-30,2014-06-30,2014-07-31,PBR,0.20428418304414286,22.182255017255883,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,0.754120082815735,0.875,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,2.0,,HISTORICAL_PIT_SECTOR_NOT_PERSISTED_IN_V10_CORE_PANEL,2014-01-31,150.0
6,2014-06-30,2014-06-30,2014-06-30,2014-07-31,SBUX,0.05683152195515804,6.171066669198191,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,0.5706832298136646,0.5416666666666666,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,7.0,,HISTORICAL_PIT_SECTOR_NOT_PERSISTED_IN_V10_CORE_PANEL,2014-05-30,31.0
6,2014-06-30,2014-06-30,2014-06-30,2014-07-31,UNH,0.20518710276180988,22.280298806740408,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,0.725631469979296,0.375,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,4.0,,HISTORICAL_PIT_SECTOR_NOT_PERSISTED_IN_V10_CORE_PANEL,2014-01-31,150.0
7,2014-07-31,2014-07-31,2014-07-31,2014-08-29,EOG,0.06223729304726788,6.75998483550719,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,0.6203292181069959,0.625,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,6.0,,HISTORICAL_PIT_SECTOR_NOT_PERSISTED_IN_V10_CORE_PANEL,2014-01-31,181.0
7,2014-07-31,2014-07-31,2014-07-31,2014-08-29,MAR,0.1051755461877148,11.423779256516832,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,0.7404115226337448,0.20833333333333334,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,4.0,,HISTORICAL_PIT_SECTOR_NOT_PERSISTED_IN_V10_CORE_PANEL,2014-04-30,92.0
7,2014-07-31,2014-07-31,2014-07-31,2014-08-29,NFLX,0.2291110164146702,24.885192153754808,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,0.8664197530864198,0.9583333333333334,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,2.0,,HISTORICAL_PIT_SECTOR_NOT_PERSISTED_IN_V10_CORE_PANEL,2014-01-31,181.0
7,2014-07-31,2014-07-31,2014-07-31,2014-08-29,PBR,0.23586458003385855,25.618739283072806,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,0.942551440329218,0.875,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,1.0,,HISTORICAL_PIT_SECTOR_NOT_PERSISTED_IN_V10_CORE_PANEL,2014-01-31,181.0
7,2014-07-31,2014-07-31,2014-07-31,2014-08-29,SBUX,0.0568315219564567,6.172829951210517,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,0.631440329218107,0.5416666666666666,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,5.0,,HISTORICAL_PIT_SECTOR_NOT_PERSISTED_IN_V10_CORE_PANEL,2014-05-30,62.0
7,2014-07-31,2014-07-31,2014-07-31,2014-08-29,TJX,0.046972814041480314,5.10201352042006,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,0.5787654320987654,0.7083333333333334,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,8.0,,HISTORICAL_PIT_SECTOR_NOT_PERSISTED_IN_V10_CORE_PANEL,2014-07-31,0.0
7,2014-07-31,2014-07-31,2014-07-31,2014-08-29,UNH,0.20518709889421993,22.286664619446054,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,0.7595884773662552,0.3333333333333333,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,3.0,,HISTORICAL_PIT_SECTOR_NOT_PERSISTED_IN_V10_CORE_PANEL,2014-01-31,181.0
7,2014-07-31,2014-07-31,2014-07-31,2014-08-29,VZ,0.05862012942433159,6.367101886372065,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,0.5791769547325103,0.25,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,7.0,,HISTORICAL_PIT_SECTOR_NOT_PERSISTED_IN_V10_CORE_PANEL,2014-07-31,0.0
8,2014-08-29,2014-08-29,2014-08-29,2014-09-30,CHTR,0.050062570156467284,6.036186365208528,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,0.6248230297310052,0.4166666666666667,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,6.0,,HISTORICAL_PIT_SECTOR_NOT_PERSISTED_IN_V10_CORE_PANEL,2014-08-29,0.0
8,2014-08-29,2014-08-29,2014-08-29,2014-09-30,EOG,0.06223730052869826,7.5041282076522124,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,0.6391379581563631,0.6666666666666666,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,5.0,,HISTORICAL_PIT_SECTOR_NOT_PERSISTED_IN_V10_CORE_PANEL,2014-01-31,210.0
8,2014-08-29,2014-08-29,2014-08-29,2014-09-30,MAR,0.10517554550735146,12.681314438324543,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,0.6225420795972944,0.125,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,7.0,,HISTORICAL_PIT_SECTOR_NOT_PERSISTED_IN_V10_CORE_PANEL,2014-04-30,121.0
8,2014-08-29,2014-08-29,2014-08-29,2014-09-30,NFLX,0.22911084763699385,27.624546049183117,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,0.8341985213150857,0.9583333333333334,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,2.0,,HISTORICAL_PIT_SECTOR_NOT_PERSISTED_IN_V10_CORE_PANEL,2014-01-31,210.0
8,2014-08-29,2014-08-29,2014-08-29,2014-09-30,PBR,0.24129047305519616,29.093078101231637,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,0.9189869435268209,0.875,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,1.0,,HISTORICAL_PIT_SECTOR_NOT_PERSISTED_IN_V10_CORE_PANEL,2014-01-31,210.0
8,2014-08-29,2014-08-29,2014-08-29,2014-09-30,SBUX,0.05996331991272516,7.229947901967045,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,0.685386188453673,0.3333333333333333,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,3.0,,HISTORICAL_PIT_SECTOR_NOT_PERSISTED_IN_V10_CORE_PANEL,2014-05-30,91.0
8,2014-08-29,2014-08-29,2014-08-29,2014-09-30,TJX,0.04697286602123588,5.66365195646118,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,0.6732735567091396,0.75,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,4.0,,HISTORICAL_PIT_SECTOR_NOT_PERSISTED_IN_V10_CORE_PANEL,2014-07-31,29.0
8,2014-08-29,2014-08-29,2014-08-29,2014-09-30,UNH,0.20518707718133206,24.739989052258956,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,0.5988673902784333,0.375,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,8.0,,HISTORICAL_PIT_SECTOR_NOT_PERSISTED_IN_V10_CORE_PANEL,2014-01-31,210.0
9,2014-09-30,2014-09-30,2014-09-30,2014-10-31,C,0.06194480915547875,6.7960928891869745,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,0.6253736039012113,0.4166666666666667,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,6.0,,HISTORICAL_PIT_SECTOR_NOT_PERSISTED_IN_V10_CORE_PANEL,2014-09-30,0.0
9,2014-09-30,2014-09-30,2014-09-30,2014-10-31,DE,0.13649309129052178,14.974938817139284,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,0.5606418121755545,0.2916666666666667,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,8.0,,HISTORICAL_PIT_SECTOR_NOT_PERSISTED_IN_V10_CORE_PANEL,2014-09-30,0.0
9,2014-09-30,2014-09-30,2014-09-30,2014-10-31,MAR,0.13827473795923456,15.170406951134039,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,0.7063866603743905,0.20833333333333334,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,3.0,,HISTORICAL_PIT_SECTOR_NOT_PERSISTED_IN_V10_CORE_PANEL,2014-04-30,153.0
9,2014-09-30,2014-09-30,2014-09-30,2014-10-31,NFLX,0.20942997872673852,22.976995306175414,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,0.7339940223375807,0.8333333333333334,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,2.0,,HISTORICAL_PIT_SECTOR_NOT_PERSISTED_IN_V10_CORE_PANEL,2014-01-31,242.0
9,2014-09-30,2014-09-30,2014-09-30,2014-10-31,PBR,0.0941539290971388,10.329821929388977,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,0.673194903256253,1.0,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,5.0,,HISTORICAL_PIT_SECTOR_NOT_PERSISTED_IN_V10_CORE_PANEL,2014-01-31,242.0
9,2014-09-30,2014-09-30,2014-09-30,2014-10-31,SBUX,0.05996340472835624,6.578708919144024,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,0.5816422840962718,0.4166666666666667,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,7.0,,HISTORICAL_PIT_SECTOR_NOT_PERSISTED_IN_V10_CORE_PANEL,2014-05-30,123.0
