cadence,signal_date,status,n_holdings,turnover_target_to_target,eligible_full_alpha,candidate_count,top_weight
WEEKLY,2016-07-15,OK,7,4.157029560858394e-08,27,8,0.2512359014456891
WEEKLY,2016-07-22,OK,7,0.08168445896877874,27,8,0.2512401030956803
WEEKLY,2016-07-29,OK,7,0.08167802386173924,27,8,0.25124631666232483
WEEKLY,2016-08-05,OK,7,0.11809965386955881,27,8,0.2520115194978088
WEEKLY,2016-08-12,OK,7,0.10037794951621916,27,8,0.2573134654807131
WEEKLY,2016-08-19,OK,7,0.08575627662821508,27,8,0.26691848572572324
WEEKLY,2016-08-26,OK,7,0.22921791059126154,27,8,0.2669184857503553
WEEKLY,2016-09-02,OK,7,0.07411367834009962,27,8,0.2669184882753672
WEEKLY,2016-09-09,OK,6,0.07712106258907067,27,8,0.2669184778954405
WEEKLY,2016-09-16,OK,7,0.003392602895221625,27,8,0.26352591268532594
WEEKLY,2016-09-23,OK,7,2.0194334142951444e-07,27,8,0.26352590854891633
WEEKLY,2016-09-30,OK,7,0.003954580690238432,27,8,0.26352590768424866
WEEKLY,2016-10-07,OK,7,0.007347399843515119,27,8,0.26352590606274673
WEEKLY,2016-10-14,OK,7,0.09404055640964798,27,8,0.263525897057318
WEEKLY,2016-10-21,OK,7,0.050473843494731524,27,8,0.24482072856457301
WEEKLY,2016-10-28,OK,7,0.26876975980759077,27,8,0.24482071890758916
WEEKLY,2016-11-04,OK,7,0.07959574906852704,27,8,0.24482071168452435
WEEKLY,2016-11-11,OK,7,0.09775098453481196,27,8,0.23040848522724763
WEEKLY,2016-11-18,OK,7,0.004429662745556416,27,8,0.2259788515927716
WEEKLY,2016-11-25,OK,7,0.01199415913255076,27,8,0.23198337134275313
WEEKLY,2016-12-02,OK,7,0.1541167998416043,27,8,0.2380893354921063
WEEKLY,2016-12-09,OK,7,0.1480102149576071,27,8,0.23808933417926528
WEEKLY,2016-12-16,OK,8,0.11685503267707506,27,8,0.2380893288688069
WEEKLY,2016-12-23,OK,8,0.18970680222127953,27,8,0.2380875506372025
WEEKLY,2016-12-30,OK,8,0.09620152423812582,27,8,0.23358950112607363
WEEKLY,2017-01-06,OK,8,8.470682307047239e-08,27,8,0.2335894252887886
WEEKLY,2017-01-13,OK,8,0.08896663800772105,27,8,0.2334238080269893
WEEKLY,2017-01-20,OK,8,0.07243047990263696,27,8,0.2334243628182614
WEEKLY,2017-01-27,OK,8,0.10041877045968167,27,8,0.23104407408383756
WEEKLY,2017-02-03,OK,8,0.15945837285418757,27,8,0.254575275148232
WEEKLY,2017-02-10,OK,8,0.20123000280832273,27,8,0.25457528136217206
WEEKLY,2017-02-17,OK,8,0.2026099983964613,27,8,0.2545751774513639
WEEKLY,2017-02-24,OK,8,0.07009370388181368,27,8,0.2665161467957696
WEEKLY,2017-03-03,OK,8,0.0960253700404899,27,8,0.2665159768505058
WEEKLY,2017-03-10,OK,8,0.16164757973808935,27,8,0.2665159732209753
WEEKLY,2017-03-17,OK,7,0.1199163652410206,27,8,0.26651597305017766
WEEKLY,2017-03-24,OK,7,0.06701342181207846,27,8,0.26651597237136126
WEEKLY,2017-03-31,OK,7,7.319848095835302e-06,27,8,0.2665159663696184
WEEKLY,2017-04-07,OK,7,0.009748946420373841,27,8,0.2658073794211976
WEEKLY,2017-04-13,OK,8,0.06306091238453276,27,8,0.2658073600181753
WEEKLY,2017-04-21,OK,8,0.09890459670103376,27,8,0.24571144051056376
WEEKLY,2017-04-28,OK,8,0.025236258656518004,27,8,0.2457113506953058
WEEKLY,2017-05-05,OK,7,0.03154550339332988,27,8,0.24571135069029643
WEEKLY,2017-05-12,OK,7,0.01776962953574164,27,8,0.24571133781108917
WEEKLY,2017-05-19,OK,8,0.06059405018281071,27,8,0.25012633625555264
WEEKLY,2017-05-26,OK,8,0.1003202329774987,27,8,0.25055756274116675
WEEKLY,2017-06-02,OK,8,0.08313170397396692,27,8,0.2560671140682608
WEEKLY,2017-06-09,OK,8,0.07236807791431624,27,8,0.25606730035596975
WEEKLY,2017-06-16,OK,8,0.16602345926917506,27,8,0.2294119048588684
WEEKLY,2017-06-23,OK,8,0.09896122196533531,27,8,0.2294119033439611
WEEKLY,2017-06-30,OK,8,0.0086113158556613,27,8,0.2318098518867043
WEEKLY,2017-07-07,OK,8,0.012242127421499919,27,8,0.23482259695513344
WEEKLY,2017-07-14,OK,8,0.07885274814561039,27,8,0.2398505705749278
WEEKLY,2017-07-21,OK,8,0.0032537839018312743,27,8,0.2431043544767591
WEEKLY,2017-07-28,OK,8,0.034787155501380077,27,8,0.24310435270186648
WEEKLY,2017-08-04,OK,8,0.09530054375120395,27,8,0.26550604410583867
WEEKLY,2017-08-11,OK,8,0.17307811036699575,27,8,0.25367125034331667
WEEKLY,2017-08-18,OK,7,0.3068932923163741,27,8,0.25367124559946724
WEEKLY,2017-08-25,OK,6,0.10347165191580072,27,8,0.2438366040803713
WEEKLY,2017-09-01,OK,7,0.19416716343501464,27,8,0.24969805084216717
WEEKLY,2017-09-08,OK,7,0.09392633946567697,27,8,0.23851177227408657
WEEKLY,2017-09-15,OK,7,0.0290639056019511,27,8,0.23212208605726437
WEEKLY,2017-09-22,OK,8,0.22716765746549833,27,8,0.23212208095089867
WEEKLY,2017-09-29,OK,8,0.055160276681227215,27,8,0.23212266689144131
WEEKLY,2017-10-06,OK,8,2.2778943259416096e-08,27,8,0.23212266313307445
WEEKLY,2017-10-13,OK,8,0.07584556223606345,27,8,0.23212269953189743
WEEKLY,2017-10-20,OK,8,0.07900645188542671,27,8,0.23252234312371334
WEEKLY,2017-10-27,OK,8,0.08900319776628884,27,8,0.2325223403951232
WEEKLY,2017-11-03,OK,8,0.06050705399880095,27,8,0.2325223404090724
WEEKLY,2017-11-10,OK,8,3.087883802821434e-08,27,8,0.2325223389899296
WEEKLY,2017-11-17,OK,8,0.05631279399603868,27,8,0.23251724950209074
WEEKLY,2017-11-24,OK,8,0.05081019268329757,27,8,0.2325171034170506
WEEKLY,2017-12-01,OK,8,0.20978695799761002,27,8,0.26124795329158945
WEEKLY,2017-12-08,OK,7,0.08180838738236734,27,8,0.24649124661217758
WEEKLY,2017-12-15,OK,8,0.014032841704470934,27,8,0.2464912339127992
WEEKLY,2017-12-22,OK,7,0.26515856537111687,27,8,0.2090416875562182
WEEKLY,2017-12-29,OK,8,0.11853428861076423,27,8,0.22240368069863256
WEEKLY,2018-01-05,OK,8,0.034787908290463965,27,8,0.23421426298180845
WEEKLY,2018-01-12,OK,8,0.03177836252438486,27,8,0.22628070045146867
WEEKLY,2018-01-19,OK,8,0.06951452305232592,27,8,0.2486891163923747
WEEKLY,2018-01-26,OK,7,0.04506239829420875,27,8,0.24868910251148393
WEEKLY,2018-02-02,OK,6,0.009821332814393912,27,8,0.24279656528295482
WEEKLY,2018-02-09,OK,6,0.0019879893474957153,27,8,0.24279647409579866
WEEKLY,2018-02-16,OK,6,0.0020745598305669643,28,8,0.24244590738199295
WEEKLY,2018-02-23,OK,7,1.306377567730324e-07,28,8,0.24244589950340412
WEEKLY,2018-03-02,OK,7,0.00016896070956830348,28,8,0.24241557228987667
WEEKLY,2018-03-09,OK,8,1.243096632420926e-06,28,8,0.24241464055298817
WEEKLY,2018-03-16,OK,7,2.3513649715670027e-06,28,8,0.24241336142665307
WEEKLY,2018-03-23,OK,7,0.0001958507987215221,28,8,0.2424133546621453
WEEKLY,2018-03-29,OK,7,0.004933384198836555,28,8,0.24241334319228325
WEEKLY,2018-04-06,OK,8,0.18368362658562729,28,8,0.24241332658547204
WEEKLY,2018-04-13,OK,8,0.011737785847551504,28,8,0.24242264023936075
WEEKLY,2018-04-20,OK,8,0.0566905719923349,28,8,0.242422418553954
WEEKLY,2018-04-27,OK,8,1.660162646070773e-08,28,8,0.24242241395433348
WEEKLY,2018-05-04,OK,8,0.06985773289350782,28,8,0.24242241374783532
WEEKLY,2018-05-11,OK,7,0.015684350429596212,28,8,0.24242241372197162
WEEKLY,2018-05-18,OK,8,9.362516506773657e-08,28,8,0.24242248152766013
WEEKLY,2018-05-25,OK,8,0.10019243523704309,28,8,0.26487971235834895
WEEKLY,2018-06-01,OK,8,0.14223007032266605,28,8,0.26487971197511867
WEEKLY,2018-06-08,OK,8,0.06392375281388755,28,8,0.26487968261109507
WEEKLY,2018-06-15,OK,8,0.05520134930874406,28,8,0.2704125941039194
WEEKLY,2018-06-22,OK,7,0.0588029795668427,28,8,0.26180260459258503
WEEKLY,2018-06-29,OK,8,0.13939656297432657,28,8,0.2618025977102475
WEEKLY,2018-07-06,OK,8,6.720705359857318e-06,28,8,0.2618025028821721
WEEKLY,2018-07-13,OK,8,0.01672170939532981,28,8,0.2618013271408332
WEEKLY,2018-07-20,OK,8,0.0769188404398778,28,8,0.25254690973853106
WEEKLY,2018-07-27,OK,8,0.1618460992506719,28,8,0.2588090983385052
WEEKLY,2018-08-03,OK,8,0.1831957345601135,29,8,0.258808075421252
WEEKLY,2018-08-10,OK,7,0.1298282779561673,29,8,0.2400283783823479
WEEKLY,2018-08-17,OK,8,0.15546622057571902,29,8,0.26454173112264406
WEEKLY,2018-08-24,OK,6,0.12907067548404488,28,8,0.22846816921376295
WEEKLY,2018-08-31,OK,6,0.024469480455407068,28,8,0.251600566688657
WEEKLY,2018-09-07,OK,7,0.23547526268146005,28,8,0.2593111536882885
WEEKLY,2018-09-14,OK,8,0.1881140748846486,28,8,0.22320491266789355
WEEKLY,2018-09-21,OK,8,0.15226056625582524,28,8,0.24891701855704554
WEEKLY,2018-09-28,OK,7,0.12639403085018397,28,8,0.24375718515441605
WEEKLY,2018-10-05,OK,8,0.15758159329996932,28,8,0.2437572378312516
WEEKLY,2018-10-12,OK,8,0.16376956270061457,28,8,0.2864730553243003
WEEKLY,2018-10-19,OK,8,0.1786434729384223,28,8,0.25039528425522994
WEEKLY,2018-10-26,OK,7,0.23684246896652567,30,8,0.2368197372918586
WEEKLY,2018-11-02,OK,7,0.03563709879515572,30,8,0.23681979408299306
WEEKLY,2018-11-09,OK,6,0.01801704679588673,30,8,0.23681979142542847
WEEKLY,2018-11-16,OK,6,0.05160106260848268,30,8,0.23393113722411973
WEEKLY,2018-11-23,OK,8,0.22775751227340046,31,8,0.26222404639048924
WEEKLY,2018-11-30,OK,7,0.03927594239641015,31,8,0.2622243979947199
WEEKLY,2018-12-07,OK,8,4.448329516346472e-08,31,8,0.2622243870836293
WEEKLY,2018-12-14,OK,6,0.23652892213237278,31,8,0.23280368685935507
WEEKLY,2018-12-21,OK,6,0.1932387269411252,31,8,0.2707055312158008
WEEKLY,2018-12-28,OK,7,0.18902553686658885,31,8,0.2707055223014775
WEEKLY,2019-01-04,OK,7,0.2769001899300666,31,8,0.27219392082514626
WEEKLY,2019-01-11,OK,7,0.26673254146372166,31,8,0.2737821314131483
WEEKLY,2019-01-18,OK,6,0.2420926753442974,31,8,0.27378208655397285
WEEKLY,2019-01-25,OK,8,0.25265312827172176,32,8,0.26127950865569616
WEEKLY,2019-02-01,OK,8,0.23395433103253777,35,8,0.2522926252445528
WEEKLY,2019-02-08,OK,8,0.13675884838735064,45,9,0.2355005891005527
WEEKLY,2019-02-15,OK,10,0.2856237530948508,53,11,0.23550057528717375
WEEKLY,2019-02-22,OK,11,0.08014688779530255,65,13,0.23550054947171464
WEEKLY,2019-03-01,OK,14,0.15101997979739634,82,17,0.2290501100846037
WEEKLY,2019-03-08,OK,12,0.12734881287954067,83,17,0.21680430935817824
WEEKLY,2019-03-15,OK,10,0.0405519430122406,84,17,0.21680426441545603
WEEKLY,2019-03-22,OK,9,0.013807307219362835,85,17,0.21680424969826803
WEEKLY,2019-03-29,OK,10,0.027154713077625167,88,18,0.21680424060944398
WEEKLY,2019-04-05,OK,11,0.06980154809484727,91,19,0.21246607852369012
WEEKLY,2019-04-12,OK,13,0.08509019672132064,91,19,0.21789967268479954
WEEKLY,2019-04-18,OK,12,0.03016706867644209,91,19,0.2265191766377842
WEEKLY,2019-04-26,OK,13,0.05626175912703471,91,19,0.22651917224896126
WEEKLY,2019-05-03,OK,10,0.15913918995020662,91,19,0.2020206906614739
WEEKLY,2019-05-10,OK,12,0.02729506409071609,91,19,0.21042649398091925
WEEKLY,2019-05-17,OK,14,0.14909478922644268,92,19,0.21042648925601837
WEEKLY,2019-05-24,OK,13,0.02347237422645823,92,19,0.2104264892552079
WEEKLY,2019-05-31,OK,12,0.018323980108312262,92,19,0.21042647259847938
WEEKLY,2019-06-07,OK,12,0.05706917687394804,92,19,0.2029535125293831
WEEKLY,2019-06-14,OK,13,0.0708262685022247,92,19,0.21784003446456568
WEEKLY,2019-06-21,OK,10,0.13867644883413147,95,19,0.2017321793616098
WEEKLY,2019-06-28,OK,10,0.015368814267730452,95,19,0.2017321683474612
WEEKLY,2019-07-05,OK,10,0.003711223373894259,95,19,0.20173216514887143
WEEKLY,2019-07-12,OK,10,3.587589355799614e-08,95,19,0.20173216194664959
WEEKLY,2019-07-19,OK,12,0.1063892827576165,96,20,0.20655158697958237
WEEKLY,2019-07-26,OK,13,0.13555928833385733,97,20,0.2080960839218627
WEEKLY,2019-08-02,OK,12,0.135751820026209,97,20,0.2210868402471264
WEEKLY,2019-08-09,OK,11,0.12121928820325834,97,20,0.21547309242551124
WEEKLY,2019-08-16,OK,12,0.031750993442442255,98,20,0.21060366743850734
WEEKLY,2019-08-23,OK,11,0.024645861524772675,100,20,0.21060366210307788
WEEKLY,2019-08-30,OK,12,1.8701941398534737e-07,100,20,0.21060364269387347
WEEKLY,2019-09-06,OK,12,0.020582311742551523,101,21,0.20701709666308435
WEEKLY,2019-09-13,OK,12,0.061924160187581644,102,21,0.16824288970529247
WEEKLY,2019-09-20,OK,11,0.025418121943529392,102,21,0.1682428845628972
WEEKLY,2019-09-27,OK,11,0.10768143963654848,102,21,0.1894965516569316
WEEKLY,2019-10-04,OK,11,0.03346164834603799,102,21,0.18949654053101547
WEEKLY,2019-10-11,OK,10,0.04501426815292704,102,21,0.1895754776188435
WEEKLY,2019-10-18,OK,16,0.2001553538494925,103,21,0.20285369259190705
WEEKLY,2019-10-25,OK,21,0.11300354670694968,103,21,0.2000606433883247
WEEKLY,2019-11-01,OK,16,0.15288172850576678,104,21,0.21485026423022743
WEEKLY,2019-11-08,OK,16,0.19979090286534068,104,21,0.21485025597878277
WEEKLY,2019-11-15,OK,14,0.03244140124947562,104,21,0.21485022862749245
WEEKLY,2019-11-22,OK,13,0.10698038001545288,106,22,0.21485021928036938
WEEKLY,2019-11-29,OK,15,0.24769738656256055,107,22,0.21485544164562606
WEEKLY,2019-12-06,OK,18,0.15001127708876072,107,22,0.21486178330923292
WEEKLY,2019-12-13,OK,16,0.10720130854654422,107,22,0.21486177441920154
WEEKLY,2019-12-20,OK,16,0.0035084750710205033,109,22,0.21171747745583208
WEEKLY,2019-12-27,OK,14,0.01727245301023785,109,22,0.21171747262007837
WEEKLY,2020-01-03,OK,16,0.09752939982971179,109,22,0.21323080655251997
WEEKLY,2020-01-10,OK,14,0.09421306721634554,109,22,0.2174499655437113
WEEKLY,2020-01-17,OK,14,0.06851003320321637,109,22,0.21744996482411957
WEEKLY,2020-01-24,OK,13,0.2044023369860633,109,22,0.21744995340703255
WEEKLY,2020-01-31,OK,11,0.03907331602957403,110,22,0.2174499365414464
WEEKLY,2020-02-07,OK,11,0.04400968455259789,112,23,0.21744993476671695
WEEKLY,2020-02-14,OK,14,0.10403640453030188,117,24,0.21744993191451686
WEEKLY,2020-02-21,OK,13,0.17382164864636285,122,25,0.20090464383331164
WEEKLY,2020-02-28,OK,13,0.07829754331328811,127,26,0.20203379790455106
WEEKLY,2020-03-06,OK,12,0.022179167566420226,128,26,0.2065814892902761
WEEKLY,2020-03-13,OK,12,0.0001524802572026862,128,26,0.20658128218712443
WEEKLY,2020-03-20,OK,12,0.06717664853145316,128,26,0.22118523965978276
WEEKLY,2020-03-27,OK,12,1.2482747279430467e-05,128,26,0.22118527358696044
WEEKLY,2020-04-03,OK,12,0.025758772251315336,128,26,0.22118527059700754
WEEKLY,2020-04-09,OK,12,7.194231930410938e-08,128,26,0.22118526560729102
WEEKLY,2020-04-17,OK,16,2.2776121318365688e-06,128,26,0.22118526563153196
WEEKLY,2020-04-24,OK,13,4.185399786702757e-08,128,26,0.22118527120591777
WEEKLY,2020-05-01,OK,14,2.0959954756609044e-06,128,26,0.22118526447425405
WEEKLY,2020-05-08,OK,14,0.023186061227242302,128,26,0.22118340141020507
WEEKLY,2020-05-15,OK,14,7.502640798967055e-08,128,26,0.22118339645122848
WEEKLY,2020-05-22,OK,15,4.4154314441267135e-08,129,26,0.22118338922499986
WEEKLY,2020-05-29,OK,16,1.1089675701374169e-07,129,26,0.22118337052533107
WEEKLY,2020-06-05,OK,12,0.13146083205746284,129,26,0.2211833606879
WEEKLY,2020-06-12,OK,16,0.09486596369123416,129,26,0.22118195302926297
WEEKLY,2020-06-19,OK,15,0.07807200343762721,129,26,0.22118195105341862
WEEKLY,2020-06-26,OK,14,0.03811914111367764,130,26,0.22118194566567673
WEEKLY,2020-07-02,OK,12,0.009652598914921205,130,26,0.2211819195490944
WEEKLY,2020-07-10,OK,12,0.03350283925772127,130,26,0.2211819072154076
