cadence,signal_date,status,n_holdings,turnover_target_to_target,eligible_full_alpha,candidate_count,top_weight
DAILY,2014-03-24,OK,4,0.5130672949104569,25,8,0.8943668731261961
DAILY,2014-03-25,OK,4,0.344280324794571,25,8,0.6246420124704362
DAILY,2014-03-26,OK,4,0.28785159683546857,25,8,0.8623892499301633
DAILY,2014-03-27,OK,4,0.47199080615437256,25,8,0.5341715537503136
DAILY,2014-03-28,OK,4,0.8718530544887154,25,8,0.7969212782540918
DAILY,2014-03-31,OK,8,0.5971306700566793,25,8,0.29336036852995423
DAILY,2014-04-01,OK,8,0.229267915161357,25,8,0.24970641740521335
DAILY,2014-04-02,OK,8,0.2497064174052134,25,8,0.2550355085525119
DAILY,2014-04-03,OK,8,0.2582569216383591,25,8,0.26342042613843986
DAILY,2014-04-04,OK,8,0.13685159342207465,25,8,0.23952464519996963
DAILY,2014-04-07,OK,7,0.18958193018285113,25,8,0.21545072215947333
DAILY,2014-04-08,OK,8,0.05392952408877286,25,8,0.25532950329258297
DAILY,2014-04-09,OK,8,0.010571577324834727,25,8,0.2553295267409313
DAILY,2014-04-10,OK,8,0.2090953439687116,25,8,0.2559267642076515
DAILY,2014-04-11,OK,8,0.0004143173231192544,25,8,0.2559267642331136
DAILY,2014-04-14,OK,8,1.0466534459373233e-06,25,8,0.25592727626394957
DAILY,2014-04-15,OK,8,6.388196659516329e-06,25,8,0.2559272762679195
DAILY,2014-04-16,OK,8,0.031025340055113426,25,8,0.2585182512027327
DAILY,2014-04-17,OK,8,0.0323447801789485,25,8,0.25851825113845156
DAILY,2014-04-21,OK,8,0.19752683095365775,25,8,0.2585181444252773
DAILY,2014-04-22,OK,8,0.02293047759394183,25,8,0.24161347842811928
DAILY,2014-04-23,OK,8,0.028914109543092984,25,8,0.243709733545365
DAILY,2014-04-24,OK,8,0.07937429017789706,25,8,0.2641422727907919
DAILY,2014-04-25,OK,8,0.008069210822339464,25,8,0.26673966656898795
DAILY,2014-04-28,OK,8,0.03530697220240475,25,8,0.26673966559458195
DAILY,2014-04-29,OK,8,0.02609581420995209,25,8,0.26674087123473605
DAILY,2014-04-30,OK,8,0.02327864192889837,25,8,0.2667408691134585
DAILY,2014-05-01,OK,8,0.2376878821393151,25,8,0.2667423816625102
DAILY,2014-05-02,OK,8,0.04851473762198674,25,8,0.26874304732930765
DAILY,2014-05-05,OK,8,0.04651375005875105,25,8,0.2687430473562572
DAILY,2014-05-06,OK,8,0.13603694207906736,25,8,0.2687430652836007
DAILY,2014-05-07,OK,7,0.16436487755118592,25,8,0.24933312199856103
DAILY,2014-05-08,OK,8,0.07641925891948496,25,8,0.2493331246129527
DAILY,2014-05-09,OK,8,2.6867767206374682e-08,25,8,0.24933312288585258
DAILY,2014-05-12,OK,8,0.009913471073694866,25,8,0.24933312244735187
DAILY,2014-05-13,OK,8,0.10196382239237213,25,8,0.2496539426235768
DAILY,2014-05-14,OK,8,0.19271185867803076,25,8,0.24965393204075678
DAILY,2014-05-15,OK,8,3.108055544182031e-08,25,8,0.24965391236521667
DAILY,2014-05-16,OK,8,0.04964551481999385,25,8,0.2496563928990109
DAILY,2014-05-19,OK,8,0.07888270368944247,25,8,0.25386413207046576
DAILY,2014-05-20,OK,8,0.07066045085859603,25,8,0.2538641307430562
DAILY,2014-05-21,OK,8,1.0628905057229188e-05,25,8,0.25386203140385616
DAILY,2014-05-22,OK,8,0.011187175754742918,25,8,0.26504920699500006
DAILY,2014-05-23,OK,8,0.0005030522698042106,25,8,0.2650666602060103
DAILY,2014-05-27,OK,8,0.0536774956582218,25,8,0.26665443054191995
DAILY,2014-05-28,OK,8,0.011520952937747471,25,8,0.25513427322386123
DAILY,2014-05-29,OK,8,0.1223802399808302,25,8,0.25788892744740355
DAILY,2014-05-30,OK,8,0.0479489290500256,25,8,0.2578892057500999
DAILY,2014-06-02,OK,8,0.06456588128753105,25,8,0.24127788913276998
DAILY,2014-06-03,OK,8,2.17851868627994e-08,25,8,0.2412778792459341
DAILY,2014-06-04,OK,8,0.2919099972490829,25,8,0.24874885987472783
DAILY,2014-06-05,OK,8,0.15723877348182885,25,8,0.24874885013449208
DAILY,2014-06-06,OK,8,0.14353598303540946,25,8,0.2621285897085331
DAILY,2014-06-09,OK,8,0.061111813678301465,25,8,0.2621285930769261
DAILY,2014-06-10,OK,8,0.37858558339214476,25,8,0.27062395754201385
DAILY,2014-06-11,OK,8,0.14029741539414423,25,8,0.2706239599240173
DAILY,2014-06-12,OK,8,0.19592704735324498,25,8,0.27062391362213134
DAILY,2014-06-13,OK,8,0.08245828287535094,25,8,0.2694920534949709
DAILY,2014-06-16,OK,8,0.17544554567242995,25,8,0.2719502203474237
DAILY,2014-06-17,OK,8,0.1631353901672841,25,8,0.2719502190168233
DAILY,2014-06-18,OK,8,0.08823559568505673,25,8,0.2720524674779232
DAILY,2014-06-19,OK,8,1.0813992597918931e-07,25,8,0.272052407771086
DAILY,2014-06-20,OK,7,0.09225571839629362,25,8,0.2530056099265822
DAILY,2014-06-23,OK,7,0.022236910116928542,25,8,0.24753577900603407
DAILY,2014-06-24,OK,8,0.18911674504852288,25,8,0.24753576562031288
DAILY,2014-06-25,OK,8,1.2141300498459684e-05,25,8,0.2475244718459513
DAILY,2014-06-26,OK,8,0.06047158974545847,25,8,0.2475244572855875
DAILY,2014-06-27,OK,8,0.020335587714715345,25,8,0.24373635164283944
DAILY,2014-06-30,OK,8,0.06116827122163693,25,8,0.2515048132188733
DAILY,2014-07-01,OK,8,0.17793887963106908,25,8,0.2649714241283401
DAILY,2014-07-02,OK,8,0.071399847847341,25,8,0.2674432344071167
DAILY,2014-07-03,OK,8,0.06520521334048016,25,8,0.2674436055437513
DAILY,2014-07-07,OK,8,0.070551212106352,25,8,0.2674436055533876
DAILY,2014-07-08,OK,8,0.07841976111113043,25,8,0.2677041646645774
DAILY,2014-07-09,OK,8,6.992527373725355e-07,25,8,0.26770414992724645
DAILY,2014-07-10,OK,8,0.04129980589738949,25,8,0.26770393523562286
DAILY,2014-07-11,OK,8,3.272812926263108e-06,25,8,0.2677006686898004
DAILY,2014-07-14,OK,8,0.01948003962305234,25,8,0.24822074635580244
DAILY,2014-07-15,OK,8,2.7750228670520016e-08,25,8,0.24822074159311985
DAILY,2014-07-16,OK,8,2.0846627271642326e-08,25,8,0.24822073685896148
DAILY,2014-07-17,OK,8,0.09551305712370595,25,8,0.24822211712662878
DAILY,2014-07-18,OK,8,0.08244726057869185,25,8,0.25076546902595975
DAILY,2014-07-21,OK,8,3.341329290335038e-08,25,8,0.25076546629993873
DAILY,2014-07-22,OK,8,0.008589780257629735,25,8,0.242175686042309
DAILY,2014-07-23,OK,8,0.06426713446708136,25,8,0.24197962053460817
DAILY,2014-07-24,OK,8,0.10378661097137859,25,8,0.24209239374204822
DAILY,2014-07-25,OK,8,0.06015371684098313,25,8,0.24209239608155825
DAILY,2014-07-28,OK,8,0.0034024008109946567,25,8,0.23869010112054057
DAILY,2014-07-29,OK,8,9.178322699088248e-09,25,8,0.23869009584229642
DAILY,2014-07-30,OK,8,0.05821140068367263,25,8,0.23861208777412093
DAILY,2014-07-31,OK,8,0.08190524601774724,25,8,0.2386130744033157
DAILY,2014-08-01,OK,8,0.07113024602530227,25,8,0.24067534847649005
DAILY,2014-08-04,OK,8,0.06017825440918114,25,8,0.25806875375993055
DAILY,2014-08-05,OK,8,0.00034719245649438187,25,8,0.25772232172856285
DAILY,2014-08-06,OK,8,0.06178971413311384,25,8,0.25689081912622785
DAILY,2014-08-07,OK,8,0.05462492583823042,25,8,0.24413938630604898
DAILY,2014-08-08,OK,8,0.059081536803115085,26,8,0.23208863954510803
DAILY,2014-08-11,OK,8,0.0549660891488384,26,8,0.23208996836743176
DAILY,2014-08-12,OK,8,0.04712663294677856,26,8,0.2320923193447778
DAILY,2014-08-13,OK,8,0.0332662670249468,26,8,0.23919151007800896
DAILY,2014-08-14,OK,8,0.07564772512209483,26,8,0.24623365483337395
DAILY,2014-08-15,OK,8,0.016368394841637175,26,8,0.23162565723002032
DAILY,2014-08-18,OK,8,0.06998851347676387,26,8,0.2297550394495955
DAILY,2014-08-19,OK,8,0.045648333492917546,26,8,0.22982802631640914
DAILY,2014-08-20,OK,8,0.129788828522196,26,8,0.25198021780829316
DAILY,2014-08-21,OK,8,0.036370614282191904,26,8,0.25198021781762575
DAILY,2014-08-22,OK,8,0.09858789913056501,26,8,0.2519802156514331
DAILY,2014-08-25,OK,8,0.09161950466043924,26,8,0.2552146325731967
DAILY,2014-08-26,OK,8,0.0652415089209463,26,8,0.25686068657603395
DAILY,2014-08-27,OK,8,0.01702485495342637,26,8,0.2521607242240151
DAILY,2014-08-28,OK,8,0.17269374990487335,26,8,0.25216072375962223
DAILY,2014-08-29,OK,8,0.031995687624164784,26,8,0.25216072369279985
DAILY,2014-09-02,OK,8,5.4699218685755335e-08,26,8,0.2521607783920185
DAILY,2014-09-03,OK,8,0.06403452259020836,26,8,0.2618577124731374
DAILY,2014-09-04,OK,8,0.07225073333096031,26,8,0.2618617770237068
DAILY,2014-09-05,OK,8,0.022882954206420024,26,8,0.2569978624626212
DAILY,2014-09-08,OK,8,0.0649153838394562,26,8,0.2531988121195447
DAILY,2014-09-09,OK,8,0.11567789355182001,26,8,0.2531987861498794
DAILY,2014-09-10,OK,8,0.0634815987196598,26,8,0.25319877494969484
DAILY,2014-09-11,OK,8,0.003077520525190971,26,8,0.25012125442450384
DAILY,2014-09-12,OK,8,1.523637061066896e-07,26,8,0.2501211386333346
DAILY,2014-09-15,OK,8,0.026509731674587676,26,8,0.25012120630352963
DAILY,2014-09-16,OK,8,0.00010727629666756194,26,8,0.25012365639290784
DAILY,2014-09-17,OK,8,0.009392646127951557,26,8,0.25012337705505316
DAILY,2014-09-18,OK,8,0.05984023074786859,26,8,0.2501233689676829
DAILY,2014-09-19,OK,8,0.016140624409441424,26,8,0.24141503360299893
DAILY,2014-09-22,OK,8,0.3026769202326203,26,8,0.27882147472401664
DAILY,2014-09-23,OK,8,0.014457715867369964,26,8,0.26436378353277856
DAILY,2014-09-24,OK,8,0.09246969335797506,26,8,0.2643637957496264
DAILY,2014-09-25,OK,8,0.21509819215235523,26,8,0.25309420974293917
DAILY,2014-09-26,OK,7,0.1460304732986324,26,8,0.23424628689936627
DAILY,2014-09-29,OK,7,0.08388584924658005,26,8,0.2435166810239108
DAILY,2014-09-30,OK,8,0.13874422625633553,26,8,0.24420691946557777
DAILY,2014-10-01,OK,8,0.17905930480988053,26,8,0.24420963988504266
DAILY,2014-10-02,OK,8,0.10430739966384471,26,8,0.22840777162814985
DAILY,2014-10-03,OK,8,0.03791174711110626,26,8,0.24962279274621413
DAILY,2014-10-06,OK,8,0.21222939696409399,26,8,0.24962279276006702
DAILY,2014-10-07,OK,8,0.0797494095141118,26,8,0.24962214853293047
DAILY,2014-10-08,OK,8,0.025470425867807688,26,8,0.24962213240938977
DAILY,2014-10-09,OK,8,8.769228751828728e-08,26,8,0.2496220613437988
DAILY,2014-10-10,OK,8,2.6444913911460866e-08,26,8,0.24962205797831796
DAILY,2014-10-13,OK,8,0.030776781889478064,26,8,0.24431577918851802
DAILY,2014-10-14,OK,8,0.0032985946823890864,26,8,0.24431418529052454
DAILY,2014-10-15,OK,8,0.0491254546999185,26,8,0.2443141851606352
DAILY,2014-10-16,OK,8,0.11273973577535558,26,8,0.24338889940125374
DAILY,2014-10-17,OK,8,0.0013835704805077904,26,8,0.24338995049176718
DAILY,2014-10-20,OK,8,0.13872139368200323,26,8,0.26463139472072966
DAILY,2014-10-21,OK,8,0.14687289332724882,26,8,0.2646309365669104
DAILY,2014-10-22,OK,8,0.0031346175860810684,26,8,0.2646024183992511
DAILY,2014-10-23,OK,8,0.0027348675754026025,26,8,0.26460241826600683
DAILY,2014-10-24,OK,8,0.0013959263710111164,26,8,0.2645763869234765
DAILY,2014-10-27,OK,8,0.004089946248821107,26,8,0.26457705611114785
DAILY,2014-10-28,OK,8,0.005724479328783189,26,8,0.2645835497809162
DAILY,2014-10-29,OK,8,0.056920654612055956,26,8,0.2645835617169386
DAILY,2014-10-30,OK,8,0.06676786899248113,26,8,0.2645835634760844
DAILY,2014-10-31,OK,8,0.1376437610112186,26,8,0.26459057472346753
DAILY,2014-11-03,OK,8,0.002811270340198801,26,8,0.26459056561570793
DAILY,2014-11-04,OK,8,0.12675937319252578,26,8,0.2645905656209883
DAILY,2014-11-05,OK,8,0.11728105489006158,26,8,0.26459056220284455
DAILY,2014-11-06,OK,8,0.11728109715368613,26,8,0.2749719050978252
DAILY,2014-11-07,OK,8,0.06339892519982868,26,8,0.2816295425522243
DAILY,2014-11-10,OK,8,0.06187452947135193,26,8,0.28162974736820545
DAILY,2014-11-11,OK,8,0.06010721155111248,26,8,0.28162973509423767
DAILY,2014-11-12,OK,8,2.4192459497501817e-08,26,8,0.28162972736255304
DAILY,2014-11-13,OK,8,0.05758910120574173,26,8,0.2816301640267617
DAILY,2014-11-14,OK,8,4.1653408493214084e-08,26,8,0.2816301820470224
DAILY,2014-11-17,OK,8,2.8286653923074306e-05,26,8,0.28163018203919166
DAILY,2014-11-18,OK,8,7.324706530614788e-07,26,8,0.28163022406541344
DAILY,2014-11-19,OK,8,0.16186330008366562,26,8,0.28163022199397003
DAILY,2014-11-20,OK,8,0.2241727942400362,26,8,0.2816302137154996
DAILY,2014-11-21,OK,8,2.840833856695979e-08,26,8,0.2816302071569218
DAILY,2014-11-24,OK,8,0.08132628115442261,26,8,0.28163021463954346
DAILY,2014-11-25,OK,8,0.09020064651782533,26,8,0.2816302035257153
DAILY,2014-11-26,OK,8,0.09020069002936026,26,8,0.2816301928942399
DAILY,2014-11-28,OK,8,0.09413521896881434,26,8,0.27769568479915324
DAILY,2014-12-01,OK,8,0.2032214021250667,26,8,0.26136757193319615
DAILY,2014-12-02,OK,8,0.059952163598842735,26,8,0.26136756615732026
DAILY,2014-12-03,OK,8,0.027057338878107243,26,8,0.26136755813701745
DAILY,2014-12-04,OK,8,1.5148961895680713e-07,26,8,0.2613676144684655
DAILY,2014-12-05,OK,8,0.0011470615283895157,26,8,0.26136760295288997
DAILY,2014-12-08,OK,8,0.070320842202487,26,8,0.2631190428350846
DAILY,2014-12-09,OK,8,0.06855895650306251,26,8,0.2682825724799323
DAILY,2014-12-10,OK,8,0.1259501135174952,26,8,0.2700658496388215
DAILY,2014-12-11,OK,8,0.06917215465424856,26,8,0.27006583462382233
DAILY,2014-12-12,OK,8,0.11010795988031181,26,8,0.27235432624006145
DAILY,2014-12-15,OK,8,0.0719659780293465,26,8,0.2723543242383456
DAILY,2014-12-16,OK,8,0.005955179438773739,26,8,0.2663992101425589
DAILY,2014-12-17,OK,8,0.007035883181980163,26,8,0.2663992039350397
DAILY,2014-12-18,OK,8,0.07900189576402643,26,8,0.26639919043334254
DAILY,2014-12-19,OK,8,0.05870225026680412,26,8,0.266399190434483
DAILY,2014-12-22,OK,8,0.028784445813577957,26,8,0.2663991783747415
DAILY,2014-12-23,OK,8,0.028784440297405046,26,8,0.26639916981969314
DAILY,2014-12-24,OK,8,2.5296475728367462e-08,26,8,0.26639916539725245
DAILY,2014-12-26,OK,8,0.08730869789720495,26,8,0.266399169231525
DAILY,2014-12-29,OK,8,2.0160346326375533e-08,26,8,0.2663991671932833
DAILY,2014-12-30,OK,8,3.143438523194042e-08,26,8,0.26639917625484805
DAILY,2014-12-31,OK,8,3.564160273687722e-08,26,8,0.2663991778272697
DAILY,2015-01-02,OK,8,2.33777186255113e-08,26,8,0.2663991777379468
DAILY,2015-01-05,OK,8,0.05731699146575363,26,8,0.2670554146838565
DAILY,2015-01-06,OK,8,0.10125096926715978,26,8,0.2670554057715101
DAILY,2015-01-07,OK,8,0.05432363605984951,26,8,0.2670554052694483
DAILY,2015-01-08,OK,8,0.0009591087681501079,26,8,0.26705540516486204
DAILY,2015-01-09,OK,8,0.034846072801975395,26,8,0.2670553952496351
DAILY,2015-01-12,OK,8,0.0020158588349930735,26,8,0.2670553928885405
DAILY,2015-01-13,OK,8,0.0020810982848415063,26,8,0.2670553881458997
DAILY,2015-01-14,OK,8,0.009341081705082221,26,8,0.2676041506131349
DAILY,2015-01-15,OK,8,4.957739268424133e-08,26,8,0.2676041568571128
DAILY,2015-01-16,OK,8,7.236229731323249e-06,26,8,0.2676045619757995
DAILY,2015-01-20,OK,8,0.0024612501623189603,26,8,0.267604722503507
DAILY,2015-01-21,OK,8,0.09909712546015269,26,8,0.24903678398684814
DAILY,2015-01-22,OK,8,7.388626189867853e-08,26,8,0.24903677220916584
DAILY,2015-01-23,OK,8,0.005796628139567944,26,8,0.24324049949730933
DAILY,2015-01-26,OK,8,4.2493030235138396e-08,26,8,0.24324048858812194
DAILY,2015-01-27,OK,8,7.058709504577376e-08,26,8,0.24324046782664016
DAILY,2015-01-28,OK,8,0.06736389355848194,26,8,0.24324046101554686
DAILY,2015-01-29,OK,8,1.683849834392681e-08,26,8,0.24324045514120837
DAILY,2015-01-30,OK,8,0.02288693950416501,26,8,0.24324045117044954
DAILY,2015-02-02,OK,8,0.0031697299714166533,26,8,0.24324045103621045
DAILY,2015-02-03,OK,8,0.02833718992291922,26,8,0.2432404489825037
DAILY,2015-02-04,OK,8,0.07492320653804195,26,8,0.24324044888511295
DAILY,2015-02-05,OK,8,3.5552090922232743e-06,26,8,0.2432437716852032
DAILY,2015-02-06,OK,8,0.011726694001096105,26,8,0.2478607996308297
DAILY,2015-02-09,OK,8,2.7537803904374714e-08,26,8,0.24786079165083152
DAILY,2015-02-10,OK,8,0.01369582554352286,26,8,0.23416509736008004
DAILY,2015-02-11,OK,8,0.0675122260055038,26,8,0.2414517099684165
DAILY,2015-02-12,OK,8,0.049779898211331094,26,8,0.24965689815985978
DAILY,2015-02-13,OK,8,0.0017677269135644774,26,8,0.24965689851112302
DAILY,2015-02-17,OK,8,0.0012600889193648953,26,8,0.2509169874304879
DAILY,2015-02-18,OK,8,2.8070148094805347e-08,26,8,0.2509169871514789
DAILY,2015-02-19,OK,8,4.989346756405222e-08,26,8,0.25091698430461407
DAILY,2015-02-20,OK,8,1.2923661978688633e-07,26,8,0.25091699507627446
DAILY,2015-02-23,OK,8,2.0400103984546947e-08,26,8,0.2509169949035175
DAILY,2015-02-24,OK,8,0.0004267092214598591,26,8,0.25134332521173536
DAILY,2015-02-25,OK,8,2.4414765824060797e-07,26,8,0.25134313551426934
DAILY,2015-02-26,OK,8,5.735681053286451e-08,26,8,0.2513431054571003
DAILY,2015-02-27,OK,8,0.043343062619928,26,8,0.2513430857002983
DAILY,2015-03-02,OK,8,3.4377188991296936e-08,26,8,0.2513430779034179
DAILY,2015-03-03,OK,8,3.1994983280825284e-08,26,8,0.2513430735690572
DAILY,2015-03-04,OK,8,0.043343099734698215,26,8,0.2513430636866969
DAILY,2015-03-05,OK,8,3.673313432768499e-08,26,8,0.2513430576478538
DAILY,2015-03-06,OK,8,0.04334314430113663,26,8,0.2513430481469385
DAILY,2015-03-09,OK,8,0.013771236773894153,26,8,0.23757183684006922
DAILY,2015-03-10,OK,8,0.02694237298584504,26,8,0.2495767672893441
DAILY,2015-03-11,OK,8,0.05617226828770902,26,8,0.24957675677097382
DAILY,2015-03-12,OK,8,0.002656837505286681,26,8,0.24692001118738757
DAILY,2015-03-13,OK,8,5.343984835811527e-08,26,8,0.24691999708327236
DAILY,2015-03-16,OK,8,0.10424098019809526,26,8,0.2684226752943585
DAILY,2015-03-17,OK,8,0.0039031823799392205,26,8,0.27005463858416645
DAILY,2015-03-18,OK,8,0.14415733274417353,26,8,0.2753245418566314
DAILY,2015-03-19,OK,8,0.09893751023970519,26,8,0.27532454025886144
DAILY,2015-03-20,OK,8,0.024024151094758125,26,8,0.2753245398061289
DAILY,2015-03-23,OK,8,0.007841752126497872,26,8,0.2753256648550116
DAILY,2015-03-24,OK,8,0.13266361018469547,26,8,0.24048687056109816
DAILY,2015-03-25,OK,8,2.063541966294824e-08,26,8,0.24048687018982032
DAILY,2015-03-26,OK,8,0.13080227591377203,26,8,0.25023899202586597
DAILY,2015-03-27,OK,8,0.0005540782760382924,26,8,0.25079305854332945
DAILY,2015-03-30,OK,8,0.011636674886111417,26,8,0.23915645259199508
DAILY,2015-03-31,OK,8,0.10114111573736953,26,8,0.24278736005483012
DAILY,2015-04-01,OK,8,0.0330664082607837,26,8,0.25447321304475296
DAILY,2015-04-02,OK,8,0.021377685774113694,26,8,0.26176845679988525
DAILY,2015-04-06,OK,8,0.06770967970698816,26,8,0.22810381122075762
DAILY,2015-04-07,OK,8,0.13130784129504336,26,8,0.2524547504045488
DAILY,2015-04-08,OK,8,3.102661880454577e-08,26,8,0.2524547814311676
DAILY,2015-04-09,OK,8,9.241524350465935e-09,26,8,0.25245478860217807
DAILY,2015-04-10,OK,8,1.0125772792295151e-08,26,8,0.2524547883163466
DAILY,2015-04-13,OK,8,2.8482767281887145e-08,26,8,0.25245476756667673
DAILY,2015-04-14,OK,8,0.13208966970085415,26,8,0.2524547675334927
DAILY,2015-04-15,OK,8,0.1147502733945587,26,8,0.252454707768655
DAILY,2015-04-16,OK,8,0.10504798706959106,26,8,0.252466555736718
DAILY,2015-04-17,OK,8,0.09944889739992005,26,8,0.2524665515276234
DAILY,2015-04-20,OK,8,0.06753280366721931,26,8,0.2591173275061466
DAILY,2015-04-21,OK,8,4.029160725026182e-08,26,8,0.25911732297120577
DAILY,2015-04-22,OK,8,2.1599992299121962e-08,26,8,0.2591173255085681
DAILY,2015-04-23,OK,8,0.0010738818502521114,26,8,0.25911732511645885
DAILY,2015-04-24,OK,8,0.09694612683256554,26,8,0.25935529966491405
DAILY,2015-04-27,OK,8,0.0027774379224315554,26,8,0.25935529966527376
DAILY,2015-04-28,OK,8,0.11502848088559589,26,8,0.2593553058843899
DAILY,2015-04-29,OK,8,0.09893140164784636,26,8,0.2593552965810194
DAILY,2015-04-30,OK,8,0.04894583912790581,26,8,0.2593552859944556
DAILY,2015-05-01,OK,8,0.044925099062197646,26,8,0.2593552790556636
DAILY,2015-05-04,OK,8,0.002114691468660543,26,8,0.25935526564558653
DAILY,2015-05-05,OK,7,0.07205772558511545,26,8,0.24959108761380175
DAILY,2015-05-06,OK,7,0.03630670862632562,26,8,0.24959104826477596
DAILY,2015-05-07,OK,7,0.003981491686937794,26,8,0.24959099399356294
DAILY,2015-05-08,OK,7,2.0128266565696065e-05,26,8,0.24959159449886528
DAILY,2015-05-11,OK,8,0.11342890386122093,26,8,0.2495923405966481
DAILY,2015-05-12,OK,8,0.04596954774367132,26,8,0.2495923235781081
DAILY,2015-05-13,OK,8,4.2837956697530655e-08,26,8,0.2495923020317407
DAILY,2015-05-14,OK,8,0.04075521818744399,26,8,0.2495923653603295
DAILY,2015-05-15,OK,8,0.04075323821547956,26,8,0.24959234259617813
DAILY,2015-05-18,OK,8,0.0435167200938108,26,8,0.24959068689990502
DAILY,2015-05-19,OK,8,0.13725460012774113,26,8,0.24959068210906346
DAILY,2015-05-20,OK,8,0.03880869875668616,26,8,0.24959063492480327
DAILY,2015-05-21,OK,8,2.9252367205606644e-08,26,8,0.2495906267015454
DAILY,2015-05-22,OK,8,0.06514739809434639,26,8,0.24959062184698752
DAILY,2015-05-26,OK,8,0.17732815212740888,26,8,0.26243646815147104
DAILY,2015-05-27,OK,8,0.07160509295198626,26,8,0.26243646817959104
DAILY,2015-05-28,OK,8,2.9582033621300408e-08,26,8,0.2624364661305489
DAILY,2015-05-29,OK,8,0.174674443649567,26,8,0.262502402253907
DAILY,2015-06-01,OK,8,0.07505846853733689,26,8,0.2625024022604344
DAILY,2015-06-02,OK,8,0.07037629243707863,26,8,0.26250239069321185
DAILY,2015-06-03,OK,8,0.07500802801367677,26,8,0.26250230204206776
DAILY,2015-06-04,OK,8,0.05064545122191966,26,8,0.26250358728075085
DAILY,2015-06-05,OK,8,0.13267832304243576,26,8,0.2625046483257371
DAILY,2015-06-08,OK,8,0.07291541506961632,26,8,0.2625046195633234
DAILY,2015-06-09,OK,8,0.11441454026978388,26,8,0.25634462886049
DAILY,2015-06-10,OK,8,0.031881774688810274,26,8,0.25535913302809027
DAILY,2015-06-11,OK,8,0.12707419333926567,26,8,0.2553590985831113
DAILY,2015-06-12,OK,8,0.0013307934733861396,26,8,0.2540284258342415
DAILY,2015-06-15,OK,8,0.0002738931236683749,26,8,0.2537545460618363
DAILY,2015-06-16,OK,8,9.106465588927873e-05,26,8,0.25366348140594697
DAILY,2015-06-17,OK,8,0.050876571696009454,26,8,0.25365871524816364
DAILY,2015-06-18,OK,8,0.08672059341069421,26,8,0.25365861362681225
DAILY,2015-06-19,OK,8,3.509586360719505e-05,26,8,0.2536235214041245
DAILY,2015-06-22,OK,8,0.04086752085385871,26,8,0.2515652876678296
DAILY,2015-06-23,OK,8,0.00010878841642453924,26,8,0.2514565104019309
DAILY,2015-06-24,OK,8,0.08888029318682318,26,8,0.2514564840563866
